group,subgroup,suborder,subcat,xaxis,xorder,xlabel,chart,value,count,total,missing,x0,x1,x2,x3
Delaware,enroll,1,,gencat,1,Female,Percent who enrolled in college,86.5,656,758,,out of,students whose gender is,enrolled in college.,
Delaware,enroll,1,,gencat,2,Male,Percent who enrolled in college,83.3,554,665,,out of,students whose gender is,enrolled in college.,
District of Columbia,fouryr,1,,gencat,1,Female,Percent who attended a 4-year college,94.4,619,656,,out of,college students whose gender is,attended a four-year college.,
District of Columbia,fouryr,1,,gencat,2,Male,Percent who attended a 4-year college,92.9,560,603,,out of,college students whose gender is,attended a four-year college.,
District of Columbia,enroll,1,,gencat,1,Female,Percent who enrolled in college,75.9,656,864,,out of,students whose gender is,enrolled in college.,
District of Columbia,enroll,1,,gencat,2,Male,Percent who enrolled in college,77,603,783,,out of,students whose gender is,enrolled in college.,
Florida,fouryr,1,,gencat,1,Female,Percent who attended a 4-year college,80,36615,45770,,out of,college students whose gender is,attended a four-year college.,
Florida,fouryr,1,,gencat,2,Male,Percent who attended a 4-year college,79.2,27190,34319,,out of,college students whose gender is,attended a four-year college.,
Florida,fouryr,1,,gencat,3,Unknown,Percent who attended a 4-year college,74.3,26,35,,out of,college students whose gender is,attended a four-year college.,
Florida,enroll,1,,gencat,1,Female,Percent who enrolled in college,66.5,45770,68872,,out of,students whose gender is,enrolled in college.,
Florida,enroll,1,,gencat,2,Male,Percent who enrolled in college,62.4,34319,54979,,out of,students whose gender is,enrolled in college.,
Florida,enroll,1,,gencat,3,Unknown,Percent who enrolled in college,12.5,35,280,,out of,students whose gender is,enrolled in college.,
Georgia,fouryr,1,,gencat,1,Female,Percent who attended a 4-year college,86.1,18392,21360,,out of,college students whose gender is,attended a four-year college.,
Georgia,fouryr,1,,gencat,2,Male,Percent who attended a 4-year college,85.3,13526,15864,,out of,college students whose gender is,attended a four-year college.,
Georgia,fouryr,1,,gencat,3,Unknown,Percent who attended a 4-year college,87.5,7,8,,out of,college students whose gender is,attended a four-year college.,
Georgia,enroll,1,,gencat,1,Female,Percent who enrolled in college,78.4,21360,27257,,out of,students whose gender is,enrolled in college.,
Georgia,enroll,1,,gencat,2,Male,Percent who enrolled in college,74.7,15864,21237,,out of,students whose gender is,enrolled in college.,
Georgia,enroll,1,,gencat,3,Unknown,Percent who enrolled in college,72.7,8,11,,out of,students whose gender is,enrolled in college.,
Hawaii,fouryr,1,,gencat,1,Female,Percent who attended a 4-year college,77.3,1779,2302,,out of,college students whose gender is,attended a four-year college.,
Hawaii,fouryr,1,,gencat,2,Male,Percent who attended a 4-year college,71.4,1142,1599,,out of,college students whose gender is,attended a four-year college.,
Hawaii,fouryr,1,,gencat,3,Unknown,Percent who attended a 4-year college,37.5,3,8,,out of,college students whose gender is,attended a four-year college.,
Hawaii,enroll,1,,gencat,1,Female,Percent who enrolled in college,76.8,2302,2998,,out of,students whose gender is,enrolled in college.,
Hawaii,enroll,1,,gencat,2,Male,Percent who enrolled in college,68.9,1599,2320,,out of,students whose gender is,enrolled in college.,
Hawaii,enroll,1,,gencat,3,Unknown,Percent who enrolled in college,29.6,8,27,,out of,students whose gender is,enrolled in college.,
Idaho,fouryr,1,,gencat,1,Female,Percent who attended a 4-year college,82.7,2798,3385,,out of,college students whose gender is,attended a four-year college.,
Idaho,fouryr,1,,gencat,2,Male,Percent who attended a 4-year college,80.9,1600,1977,,out of,college students whose gender is,attended a four-year college.,
Idaho,fouryr,1,,gencat,3,Unknown,Percent who attended a 4-year college,0,0,2,,out of,college students whose gender is,attended a four-year college.,
Idaho,enroll,1,,gencat,1,Female,Percent who enrolled in college,70.7,3385,4786,,out of,students whose gender is,enrolled in college.,
Idaho,enroll,1,,gencat,2,Male,Percent who enrolled in college,51.6,1977,3835,,out of,students whose gender is,enrolled in college.,
Idaho,enroll,1,,gencat,3,Unknown,Percent who enrolled in college,66.7,2,3,,out of,students whose gender is,enrolled in college.,
Illinois,fouryr,1,,gencat,1,Female,Percent who attended a 4-year college,63.4,34430,54285,,out of,college students whose gender is,attended a four-year college.,
Illinois,fouryr,1,,gencat,2,Male,Percent who attended a 4-year college,60.4,28625,47393,,out of,college students whose gender is,attended a four-year college.,
Illinois,fouryr,1,,gencat,3,Unknown,Percent who attended a 4-year college,50,13,26,,out of,college students whose gender is,attended a four-year college.,
Illinois,enroll,1,,gencat,1,Female,Percent who enrolled in college,67.7,54285,80242,,out of,students whose gender is,enrolled in college.,
Illinois,enroll,1,,gencat,2,Male,Percent who enrolled in college,59.6,47393,79567,,out of,students whose gender is,enrolled in college.,
Illinois,enroll,1,,gencat,3,Unknown,Percent who enrolled in college,10.1,26,257,,out of,students whose gender is,enrolled in college.,
Indiana,fouryr,1,,gencat,1,Female,Percent who attended a 4-year college,90.6,10343,11420,,out of,college students whose gender is,attended a four-year college.,
Indiana,fouryr,1,,gencat,2,Male,Percent who attended a 4-year college,88.8,7992,9001,,out of,college students whose gender is,attended a four-year college.,
Indiana,fouryr,1,,gencat,3,Unknown,Percent who attended a 4-year college,82.1,23,28,,out of,college students whose gender is,attended a four-year college.,
Indiana,enroll,1,,gencat,1,Female,Percent who enrolled in college,80.7,11420,14148,,out of,students whose gender is,enrolled in college.,
Indiana,enroll,1,,gencat,2,Male,Percent who enrolled in college,76.2,9001,11810,,out of,students whose gender is,enrolled in college.,
Indiana,enroll,1,,gencat,3,Unknown,Percent who enrolled in college,10.4,28,269,,out of,students whose gender is,enrolled in college.,
Iowa,fouryr,1,,gencat,1,Female,Percent who attended a 4-year college,69.3,7008,10114,,out of,college students whose gender is,attended a four-year college.,
Iowa,fouryr,1,,gencat,2,Male,Percent who attended a 4-year college,66.4,5567,8381,,out of,college students whose gender is,attended a four-year college.,
Iowa,fouryr,1,,gencat,3,Unknown,Percent who attended a 4-year college,100,2,2,,out of,college students whose gender is,attended a four-year college.,
Iowa,enroll,1,,gencat,1,Female,Percent who enrolled in college,83.6,10114,12091,,out of,students whose gender is,enrolled in college.,
Iowa,enroll,1,,gencat,2,Male,Percent who enrolled in college,80.5,8381,10406,,out of,students whose gender is,enrolled in college.,
Iowa,enroll,1,,gencat,3,Unknown,Percent who enrolled in college,6.9,2,29,,out of,students whose gender is,enrolled in college.,
Kansas,fouryr,1,,gencat,1,Female,Percent who attended a 4-year college,67.9,6432,9468,,out of,college students whose gender is,attended a four-year college.,
Kansas,fouryr,1,,gencat,2,Male,Percent who attended a 4-year college,66.7,5455,8177,,out of,college students whose gender is,attended a four-year college.,
Kansas,fouryr,1,,gencat,3,Unknown,Percent who attended a 4-year college,75,3,4,,out of,college students whose gender is,attended a four-year college.,
Kansas,enroll,1,,gencat,1,Female,Percent who enrolled in college,73.9,9468,12807,,out of,students whose gender is,enrolled in college.,
Kansas,enroll,1,,gencat,2,Male,Percent who enrolled in college,71.6,8177,11426,,out of,students whose gender is,enrolled in college.,
Kansas,enroll,1,,gencat,3,Unknown,Percent who enrolled in college,11.4,4,35,,out of,students whose gender is,enrolled in college.,
Kentucky,fouryr,1,,gencat,1,Female,Percent who attended a 4-year college,69.1,10491,15187,,out of,college students whose gender is,attended a four-year college.,
Kentucky,fouryr,1,,gencat,2,Male,Percent who attended a 4-year college,70.5,8591,12181,,out of,college students whose gender is,attended a four-year college.,
Kentucky,fouryr,1,,gencat,3,Unknown,Percent who attended a 4-year college,37.5,6,16,,out of,college students whose gender is,attended a four-year college.,
Kentucky,enroll,1,,gencat,1,Female,Percent who enrolled in college,61.9,15187,24515,,out of,students whose gender is,enrolled in college.,
Kentucky,enroll,1,,gencat,2,Male,Percent who enrolled in college,48.9,12181,24911,,out of,students whose gender is,enrolled in college.,
Kentucky,enroll,1,,gencat,3,Unknown,Percent who enrolled in college,12.8,16,125,,out of,students whose gender is,enrolled in college.,
Louisiana,fouryr,1,,gencat,1,Female,Percent who attended a 4-year college,75.7,11555,15273,,out of,college students whose gender is,attended a four-year college.,
Louisiana,fouryr,1,,gencat,2,Male,Percent who attended a 4-year college,72,8699,12075,,out of,college students whose gender is,attended a four-year college.,
Louisiana,fouryr,1,,gencat,3,Unknown,Percent who attended a 4-year college,80.4,86,107,,out of,college students whose gender is,attended a four-year college.,
Louisiana,enroll,1,,gencat,1,Female,Percent who enrolled in college,64.7,15273,23609,,out of,students whose gender is,enrolled in college.,
Louisiana,enroll,1,,gencat,2,Male,Percent who enrolled in college,56.2,12075,21492,,out of,students whose gender is,enrolled in college.,
Louisiana,enroll,1,,gencat,3,Unknown,Percent who enrolled in college,52.5,107,204,,out of,students whose gender is,enrolled in college.,
Maine,fouryr,1,,gencat,1,Female,Percent who attended a 4-year college,95.8,600,626,,out of,college students whose gender is,attended a four-year college.,
Maine,fouryr,1,,gencat,2,Male,Percent who attended a 4-year college,94.8,400,422,,out of,college students whose gender is,attended a four-year college.,
Maine,enroll,1,,gencat,1,Female,Percent who enrolled in college,84,626,745,,out of,students whose gender is,enrolled in college.,
Maine,enroll,1,,gencat,2,Male,Percent who enrolled in college,78.4,422,538,,out of,students whose gender is,enrolled in college.,
Maryland,fouryr,1,,gencat,1,Female,Percent who attended a 4-year college,81.8,5437,6644,,out of,college students whose gender is,attended a four-year college.,
Maryland,fouryr,1,,gencat,2,Male,Percent who attended a 4-year college,79.8,4126,5173,,out of,college students whose gender is,attended a four-year college.,
Maryland,enroll,1,,gencat,1,Female,Percent who enrolled in college,86.7,6644,7661,,out of,students whose gender is,enrolled in college.,
Maryland,enroll,1,,gencat,2,Male,Percent who enrolled in college,84,5173,6159,,out of,students whose gender is,enrolled in college.,
Massachusetts,fouryr,1,,gencat,1,Female,Percent who attended a 4-year college,96.4,7599,7882,,out of,college students whose gender is,attended a four-year college.,
Massachusetts,fouryr,1,,gencat,2,Male,Percent who attended a 4-year college,95.2,5801,6091,,out of,college students whose gender is,attended a four-year college.,
Massachusetts,enroll,1,,gencat,1,Female,Percent who enrolled in college,88.5,7882,8910,,out of,students whose gender is,enrolled in college.,
Massachusetts,enroll,1,,gencat,2,Male,Percent who enrolled in college,85.2,6091,7148,,out of,students whose gender is,enrolled in college.,
Michigan,fouryr,1,,gencat,1,Female,Percent who attended a 4-year college,64.9,24691,38047,,out of,college students whose gender is,attended a four-year college.,
Michigan,fouryr,1,,gencat,2,Male,Percent who attended a 4-year college,62.4,20367,32644,,out of,college students whose gender is,attended a four-year college.,
Michigan,fouryr,1,,gencat,3,Unknown,Percent who attended a 4-year college,53.6,412,769,,out of,college students whose gender is,attended a four-year college.,
Michigan,enroll,1,,gencat,1,Female,Percent who enrolled in college,64.1,38047,59318,,out of,students whose gender is,enrolled in college.,
Michigan,enroll,1,,gencat,2,Male,Percent who enrolled in college,54.8,32644,59574,,out of,students whose gender is,enrolled in college.,
Michigan,enroll,1,,gencat,3,Unknown,Percent who enrolled in college,49.3,769,1559,,out of,students whose gender is,enrolled in college.,
Minnesota,fouryr,1,,gencat,1,Female,Percent who attended a 4-year college,81.3,15387,18915,,out of,college students whose gender is,attended a four-year college.,
Minnesota,fouryr,1,,gencat,2,Male,Percent who attended a 4-year college,77.9,12605,16189,,out of,college students whose gender is,attended a four-year college.,
Minnesota,fouryr,1,,gencat,3,Unknown,Percent who attended a 4-year college,56.4,22,39,,out of,college students whose gender is,attended a four-year college.,
Minnesota,enroll,1,,gencat,1,Female,Percent who enrolled in college,79.7,18915,23724,,out of,students whose gender is,enrolled in college.,
Minnesota,enroll,1,,gencat,2,Male,Percent who enrolled in college,77.5,16189,20890,,out of,students whose gender is,enrolled in college.,
Minnesota,enroll,1,,gencat,3,Unknown,Percent who enrolled in college,62.9,39,62,,out of,students whose gender is,enrolled in college.,
Mississippi,fouryr,1,,gencat,1,Female,Percent who attended a 4-year college,41.6,4812,11560,,out of,college students whose gender is,attended a four-year college.,
Mississippi,fouryr,1,,gencat,2,Male,Percent who attended a 4-year college,36.7,3173,8657,,out of,college students whose gender is,attended a four-year college.,
Mississippi,fouryr,1,,gencat,3,Unknown,Percent who attended a 4-year college,,,0,,out of,college students whose gender is,attended a four-year college.,
Mississippi,enroll,1,,gencat,1,Female,Percent who enrolled in college,75.8,11560,15245,,out of,students whose gender is,enrolled in college.,
Mississippi,enroll,1,,gencat,2,Male,Percent who enrolled in college,69.4,8657,12477,,out of,students whose gender is,enrolled in college.,
Mississippi,enroll,1,,gencat,3,Unknown,Percent who enrolled in college,0,0,27,,out of,students whose gender is,enrolled in college.,
Missouri,fouryr,1,,gencat,1,Female,Percent who attended a 4-year college,65.4,12901,19739,,out of,college students whose gender is,attended a four-year college.,
Missouri,fouryr,1,,gencat,2,Male,Percent who attended a 4-year college,66.1,10831,16392,,out of,college students whose gender is,attended a four-year college.,
Missouri,fouryr,1,,gencat,3,Unknown,Percent who attended a 4-year college,36.4,12,33,,out of,college students whose gender is,attended a four-year college.,
